time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010452650000	3.90894	18.2629	4.812	-2.38915	0.472144	radar	2.00113	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
1477010452700000	3.65381	18.1237	4.89098	-2.39427	0.441689	lidar	2.52452	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
1477010452750000	3.4766	17.9662	4.87213	-2.37723	0.434546	radar	0.327358	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452800000	3.25317	17.7915	4.93564	-2.36697	0.421985	lidar	1.09646	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
1477010452850000	3.07997	17.61	4.95461	-2.34085	0.430005	radar	0.5524	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452900000	2.90556	17.5197	4.87833	-2.34779	0.401683	lidar	5.11845	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
1477010452950000	2.73979	17.3232	4.91634	-2.31653	0.417588	radar	1.11693	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453000000	2.57089	17.1289	4.93268	-2.29316	0.419964	lidar	0.123846	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
1477010453050000	2.4084	16.9523	4.91097	-2.2777	0.411738	radar	0.372121	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453100000	2.2493	16.7802	4.8971	-2.26221	0.40666	lidar	0.164491	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1477010453150000	2.09372	16.586	4.89362	-2.24255	0.404186	radar	1.36678	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453200000	1.93741	16.3289	4.96596	-2.20629	0.419869	lidar	2.97223	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1477010453250000	1.79046	16.1402	4.94091	-2.19119	0.411582	radar	0.397278	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1477010453300000	1.58249	15.9786	4.96544	-2.20238	0.378728	lidar	1.90858	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1477010453350000	1.441	15.7624	4.99288	-2.17647	0.38834	radar	0.528958	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453400000	1.26922	15.531	5.0516	-2.1609	0.383776	lidar	1.02567	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1477010453450000	1.12897	15.3283	5.03776	-2.14527	0.379098	radar	0.200119	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453500000	0.913225	15.1002	5.13197	-2.14922	0.354622	lidar	2.74512	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
1477010453550000	0.770363	14.9035	5.09709	-2.14012	0.342865	radar	0.924308	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453600000	0.666563	14.6885	5.06744	-2.11254	0.353863	lidar	0.333941	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
1477010453650000	0.540742	14.4599	5.0865	-2.09022	0.360044	radar	0.306041	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453700000	0.366035	14.2352	5.13463	-2.08871	0.342637	lidar	0.867392	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
1477010453750000	0.245882	13.9961	5.16883	-2.06382	0.353877	radar	0.749398	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453800000	0.234224	13.7403	5.1101	-2.00289	0.398963	lidar	3.53394	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
1477010453850000	0.131196	13.5017	5.12882	-1.97981	0.403885	radar	0.328658	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453900000	-0.0401821	13.2756	5.1728	-1.987	0.375087	lidar	1.49037	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
1477010453950000	-0.145562	13.0482	5.15067	-1.97259	0.368976	radar	0.27995	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454000000	-0.152819	12.8299	5.05893	-1.92486	0.400357	lidar	3.10032	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
1477010454050000	-0.241009	12.5991	5.03355	-1.90887	0.394053	radar	0.73194	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454100000	-0.37227	12.3648	5.06287	-1.90829	0.373819	lidar	0.714934	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
1477010454150000	-0.458569	12.1411	5.03218	-1.89522	0.366546	radar	0.901826	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454200000	-0.553982	11.9323	5.00343	-1.88819	0.355099	lidar	0.702501	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
1477010454250000	-0.633366	11.7004	4.98739	-1.87363	0.350622	radar	0.254965	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454300000	-0.856791	11.4556	5.08461	-1.91296	0.290337	lidar	6.69764	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
1477010454350000	-0.947103	11.2257	5.05142	-1.90524	0.280013	radar	1.16167	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454400000	-1.14814	11.0036	5.09743	-1.93964	0.229238	lidar	4.06179	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
1477010454450000	-1.23509	10.762	5.1098	-1.92503	0.234017	radar	0.229704	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454500000	-1.37804	10.5023	5.16871	-1.93196	0.21435	lidar	1.2974	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
1477010454550000	-1.46314	10.251	5.18701	-1.91688	0.220234	radar	0.287616	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454600000	-1.5744	10.0569	5.13353	-1.92206	0.203651	lidar	1.9854	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
1477010454650000	-1.66466	9.82153	5.12223	-1.91466	0.199899	radar	0.112796	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454700000	-1.74552	9.60875	5.08123	-1.90684	0.197774	lidar	0.628164	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
1477010454750000	-1.82509	9.36437	5.09498	-1.89385	0.202574	radar	0.269348	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454800000	-1.91402	9.04713	5.20299	-1.87748	0.208712	lidar	4.37249	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
1477010454850000	-1.99969	8.81227	5.17745	-1.87378	0.199685	radar	0.60251	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
1477010454900000	-2.10824	8.56013	5.20222	-1.87558	0.187397	lidar	0.328462	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
1477010454950000	-2.18974	8.3146	5.19686	-1.869	0.183728	radar	0.142067	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455000000	-2.25003	8.08502	5.16291	-1.8564	0.187369	lidar	0.329229	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
1477010455050000	-2.33019	7.85283	5.13919	-1.85327	0.179672	radar	1.47345	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455100000	-2.4632	7.60467	5.17411	-1.86792	0.15508	lidar	1.16393	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
1477010455150000	-2.55834	7.3734	5.1415	-1.87371	0.136561	radar	1.23489	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455200000	-2.68637	7.11316	5.18973	-1.88501	0.117703	lidar	0.960721	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
1477010455250000	-2.76698	6.87101	5.18564	-1.87972	0.117514	radar	0.365424	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455300000	-2.81251	6.67846	5.09259	-1.86771	0.123949	lidar	2.35713	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
1477010455350000	-2.89875	6.44248	5.072	-1.87083	0.110063	radar	0.88688	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455400000	-2.95112	6.20756	5.05008	-1.8579	0.117715	lidar	0.183552	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
1477010455450000	-3.02976	5.97159	5.04362	-1.85616	0.112881	radar	0.503467	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455500000	-3.12585	5.68439	5.12083	-1.85524	0.107998	lidar	1.53367	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
1477010455550000	-3.21461	5.44417	5.10619	-1.8616	0.0907819	radar	1.00441	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455600000	-3.33059	5.17628	5.16226	-1.87076	0.0767768	lidar	0.933457	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
1477010455650000	-3.40706	4.93026	5.16176	-1.8673	0.0762997	radar	0.00232777	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455700000	-3.54522	4.64337	5.25278	-1.88254	0.0570553	lidar	2.27937	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
1477010455750000	-3.64277	4.39528	5.24873	-1.89101	0.0401755	radar	0.863877	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455800000	-3.80368	4.11919	5.33071	-1.91461	0.0145639	lidar	2.76874	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
1477010455850000	-3.89069	3.87137	5.32769	-1.91163	0.0186651	radar	0.351372	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
1477010455900000	-3.95143	3.65291	5.26541	-1.90455	0.0243629	lidar	0.888892	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
1477010455950000	-4.05884	3.41335	5.25996	-1.91548	0.0080395	radar	1.06755	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1477010456000000	-4.14806	3.17901	5.24159	-1.91686	0.00606102	lidar	0.0975063	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
1477010456050000	-4.25107	2.93309	5.24624	-1.92495	-0.00628737	radar	0.283854	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
1477010456100000	-4.33835	2.65348	5.2926	-1.91957	2.12537e-005	lidar	0.638471	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
1477010456150000	-4.42815	2.40469	5.29266	-1.9194	0.00010834	radar	0.00616762	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
1477010456200000	-4.54159	2.13994	5.32963	-1.92504	-0.00506404	lidar	0.431441	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
1477010456250000	-4.6505	1.88727	5.34394	-1.93653	-0.023373	radar	1.19015	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
1477010456300000	-4.77512	1.61216	5.39825	-1.94376	-0.0286367	lidar	0.863752	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
1477010456350000	-4.88882	1.36038	5.41039	-1.95373	-0.0413254	radar	0.33278	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
1477010456400000	-4.91486	1.15159	5.30579	-1.9371	-0.0241592	lidar	4.59774	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
1477010456450000	-5.01293	0.905445	5.30646	-1.9403	-0.0271587	radar	0.0707214	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
1477010456500000	-5.05111	0.697495	5.21637	-1.92862	-0.0154271	lidar	3.16613	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848
1477010456550000	-5.14901	0.446883	5.23469	-1.93435	-0.0248056	radar	0.803674	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
1477010456600000	-5.21485	0.214172	5.20218	-1.92837	-0.0179194	lidar	0.590469	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303
1477010456650000	-5.31706	-0.0285553	5.20598	-1.93222	-0.0198315	radar	1.68471	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374
1477010456700000	-5.38433	-0.25931	5.17402	-1.92692	-0.0138262	lidar	0.532425	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335
1477010456750000	-5.48654	-0.501371	5.18612	-1.93427	-0.0236592	radar	0.41337	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185
1477010456800000	-5.6554	-0.655843	5.10433	-1.97558	-0.0667074	lidar	5.19986	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919
1477010456850000	-5.76502	-0.896157	5.1333	-1.98635	-0.0805595	radar	1.80193	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536
1477010456900000	-5.86633	-1.1669	5.18303	-1.98336	-0.0724555	lidar	0.62918	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032
1477010456950000	-5.96909	-1.40635	5.18951	-1.98726	-0.0740767	radar	0.297947	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404
1477010457000000	-6.12917	-1.59975	5.16028	-2.01718	-0.102054	lidar	1.80201	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648
1477010457050000	-6.25872	-1.84019	5.20506	-2.03275	-0.119513	radar	1.63815	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762
1477010457100000	-6.36358	-2.0913	5.22395	-2.03139	-0.111496	lidar	0.166769	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742
1477010457150000	-6.49117	-2.32564	5.234	-2.04105	-0.116291	radar	0.699175	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585
1477010457200000	-6.6623	-2.51968	5.21283	-2.07175	-0.142882	lidar	1.42957	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288
1477010457250000	-6.79931	-2.75042	5.23037	-2.08346	-0.149072	radar	0.425544	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847
1477010457300000	-6.88903	-3.01718	5.25871	-2.07	-0.126544	lidar	0.962874	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326
1477010457350000	-7.01571	-3.24683	5.25544	-2.07608	-0.12575	radar	0.0515052	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523
1477010457400000	-7.14866	-3.42007	5.18416	-2.09525	-0.140325	lidar	1.49331	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632
1477010457450000	-7.29186	-3.64884	5.20172	-2.10592	-0.14446	radar	1.36804	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586
1477010457500000	-7.4628	-3.76517	5.08669	-2.14758	-0.182343	lidar	4.72545	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738
1477010457550000	-7.60494	-3.97924	5.09871	-2.15824	-0.185141	radar	0.15901	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012
1477010457600000	-7.77627	-4.21237	5.14743	-2.17257	-0.189932	lidar	1.02556	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479
1477010457650000	-7.92691	-4.42552	5.15362	-2.18312	-0.191106	radar	0.155962	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778
1477010457700000	-8.10598	-4.67142	5.2214	-2.19462	-0.19237	lidar	1.70427	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906
1477010457750000	-8.25183	-4.87752	5.1889	-2.20075	-0.186195	radar	0.842307	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862
1477010457800000	-8.38573	-5.09573	5.18559	-2.20144	-0.177079	lidar	0.164851	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641
1477010457850000	-8.5266	-5.29598	5.14735	-2.20635	-0.170997	radar	0.780373	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242
1477010457900000	-8.74163	-5.49241	5.18398	-2.23718	-0.194309	lidar	1.82343	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663
1477010457950000	-8.89999	-5.69309	5.16979	-2.24577	-0.192199	radar	0.185331	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901
1477010458000000	-9.06026	-5.87037	5.13986	-2.26048	-0.197894	lidar	0.30775	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955
1477010458050000	-9.20528	-6.05561	5.08956	-2.26577	-0.191489	radar	1.97207	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823
1477010458100000	-9.37899	-6.1354	4.96284	-2.30733	-0.226541	lidar	6.09904	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503
1477010458150000	-9.54896	-6.31882	4.96148	-2.319	-0.226557	radar	0.26599	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994
1477010458200000	-9.69029	-6.52187	4.96219	-2.31565	-0.211015	lidar	0.368758	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295
1477010458250000	-9.87281	-6.70974	4.99304	-2.32929	-0.214895	radar	1.09206	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404
1477010458300000	-10.0958	-6.86332	5.00954	-2.36283	-0.238856	lidar	1.09878	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321
1477010458350000	-10.2741	-7.03745	5.01381	-2.3749	-0.239321	radar	0.230905	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046
1477010458400000	-10.5307	-7.21413	5.08981	-2.40856	-0.26158	lidar	3.42311	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577
1477010458450000	-10.7196	-7.38139	5.08882	-2.42184	-0.261891	radar	0.147142	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916
1477010458500000	-10.9915	-7.53448	5.15399	-2.46229	-0.290201	lidar	3.21125	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062
1477010458550000	-11.1835	-7.68757	5.1262	-2.47605	-0.289245	radar	0.568709	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015
1477010458600000	-11.3206	-7.81489	5.02878	-2.48072	-0.279884	lidar	3.9699	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777
1477010458650000	-11.5126	-7.96186	5.00951	-2.49438	-0.279523	radar	0.501234	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349
1477010458700000	-11.6835	-8.03913	4.90777	-2.5226	-0.295541	lidar	4.09998	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273
1477010458750000	-11.8755	-8.17168	4.87137	-2.5376	-0.295657	radar	0.55505	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924
1477010458800000	-12.0938	-8.2436	4.83039	-2.57773	-0.322693	lidar	1.51697	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932
1477010458850000	-12.3057	-8.37783	4.86627	-2.59318	-0.321884	radar	0.681643	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756
1477010458900000	-12.5058	-8.43748	4.79961	-2.62894	-0.343186	lidar	2.25183	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399
1477010458950000	-12.7084	-8.54583	4.77063	-2.64714	-0.344556	radar	0.383164	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863
1477010459000000	-13.0122	-8.63204	4.86133	-2.69569	-0.376368	lidar	4.60464	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151
1477010459050000	-13.2408	-8.7415	4.88734	-2.71374	-0.375135	radar	0.533568	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267
1477010459100000	-13.4594	-8.76679	4.82649	-2.758	-0.402513	lidar	2.51523	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214
1477010459150000	-13.6725	-8.8424	4.78382	-2.78118	-0.406719	radar	0.969929	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997
1477010459200000	-13.917	-8.93925	4.81979	-2.80021	-0.40491	lidar	0.509333	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662
1477010459250000	-14.1544	-9.02801	4.86015	-2.81716	-0.400273	radar	0.734348	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086
1477010459300000	-14.3907	-9.12627	4.8815	-2.82936	-0.391862	lidar	0.298321	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402
1477010459350000	-14.6219	-9.19694	4.87319	-2.84977	-0.393015	radar	0.0446065	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573
1477010459400000	-14.9161	-9.18633	4.91255	-2.91061	-0.435431	lidar	2.73459	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603
1477010459450000	-15.1654	-9.24726	4.93186	-2.9309	-0.433529	radar	1.31492	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125
1477010459500000	-15.4542	-9.36677	5.03007	-2.93188	-0.410798	lidar	4.90842	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269
1477010459550000	-15.696	-9.40868	5.00157	-2.95666	-0.416807	radar	0.680499	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159
1477010459600000	-15.9682	-9.49074	5.05374	-2.96555	-0.403775	lidar	1.4548	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484
1477010459650000	-16.2123	-9.52492	5.03039	-2.98948	-0.408963	radar	0.363651	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734
1477010459700000	-16.4612	-9.50195	5.01153	-3.03353	-0.433692	lidar	1.17718	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198
1477010459750000	-16.6953	-9.5127	4.97404	-3.06041	-0.440632	radar	1.84342	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301
1477010459800000	-16.9861	-9.49086	5.0263	-3.10268	-0.461043	lidar	1.22844	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773
1477010459850000	-17.2452	-9.50625	5.04553	-3.12221	-0.456527	radar	0.798997	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479
1477010459900000	-17.5052	-9.52755	5.06053	-3.13776	-0.44881	lidar	0.224093	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024
1477010459950000	-17.758	-9.52262	5.05081	3.12041	-0.452743	radar	0.423947	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703
1477010460000000	-18.0051	-9.48647	5.04085	3.08667	-0.464391	lidar	0.312315	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151
1477010460050000	-18.2502	-9.46194	5.02067	3.05888	-0.47088	radar	0.259506	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648
1477010460100000	-18.4446	-9.50077	4.94024	3.06299	-0.44312	lidar	2.50609	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847
1477010460150000	-18.6879	-9.47879	4.94251	3.04189	-0.441152	radar	0.478445	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522
1477010460200000	-18.9359	-9.47124	4.94556	3.0279	-0.432757	lidar	0.143333	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707
1477010460250000	-19.1739	-9.43695	4.93993	3.00563	-0.432775	radar	1.28758	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927
1477010460300000	-19.4001	-9.30778	4.92394	2.9459	-0.472454	lidar	3.34989	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083
1477010460350000	-19.6342	-9.24981	4.9069	2.9176	-0.479044	radar	0.238377	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907
1477010460400000	-19.878	-9.12001	4.92904	2.86407	-0.509478	lidar	1.5809	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408
1477010460450000	-20.1099	-9.04615	4.92405	2.83713	-0.511035	radar	0.382135	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215
1477010460500000	-20.2916	-9.17085	4.79093	2.89149	-0.429865	lidar	12.9325	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303
1477010460550000	-20.528	-9.11352	4.80075	2.87276	-0.426238	radar	0.191823	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334
1477010460600000	-20.7394	-9.00758	4.78635	2.8342	-0.444214	lidar	0.892511	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296
1477010460650000	-20.9715	-8.93477	4.7911	2.81277	-0.443752	radar	0.513135	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179
1477010460700000	-21.1586	-8.85633	4.73538	2.78835	-0.446553	lidar	1.09815	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972
1477010460750000	-21.3843	-8.77369	4.73858	2.76644	-0.446733	radar	0.552004	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666
1477010460800000	-21.5793	-8.74404	4.67703	2.76596	-0.424758	lidar	1.40707	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925
1477010460850000	-21.7783	-8.64123	4.64172	2.73274	-0.441603	radar	1.27285	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712
1477010460900000	-21.9874	-8.55426	4.63423	2.71345	-0.438805	lidar	0.0217256	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043
1477010460950000	-22.1957	-8.45589	4.63654	2.69247	-0.43676	radar	0.310442	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232
1477010461000000	-22.4423	-8.35145	4.69161	2.6748	-0.432072	lidar	1.13645	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427
1477010461050000	-22.6415	-8.23737	4.67641	2.64761	-0.439801	radar	0.28641	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145
1477010461100000	-22.8791	-7.9849	4.80867	2.57531	-0.490111	lidar	6.94363	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848
1477010461150000	-23.0724	-7.84363	4.7905	2.54079	-0.505494	radar	1.26827	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637
1477010461200000	-23.314	-7.66262	4.88195	2.50633	-0.513928	lidar	2.12848	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967
1477010461250000	-23.5105	-7.51865	4.88737	2.48422	-0.508254	radar	0.247084	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461300000	-23.6665	-7.36487	4.84378	2.45161	-0.516063	lidar	0.901048	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461350000	-23.853	-7.20967	4.8466	2.42721	-0.514014	radar	0.0355461	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461400000	-24.0137	-7.1124	4.7665	2.42008	-0.496198	lidar	1.73298	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461450000	-24.1834	-6.94763	4.75826	2.3901	-0.503409	radar	0.196273	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.3314	-6.67885	4.8268	2.324	-0.543927	lidar	4.08885	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
